requester_name,requester_path,requested_name,requested_range,requested_type,resolved,resolved_path,resolved_version,latent_candidate
regjsparser,node_modules/regjsparser,jsesc,~3.0.2,dependency,True,node_modules/regjsparser/node_modules/jsesc,3.0.2,False
resolve,node_modules/resolve,is-core-module,^2.13.0,dependency,True,node_modules/is-core-module,2.16.1,False
resolve,node_modules/resolve,path-parse,^1.0.7,dependency,True,node_modules/path-parse,1.0.7,False
resolve,node_modules/resolve,supports-preserve-symlinks-flag,^1.0.0,dependency,True,node_modules/supports-preserve-symlinks-flag,1.0.0,False
resolve-url-loader,node_modules/resolve-url-loader,adjust-sourcemap-loader,^4.0.0,dependency,True,node_modules/adjust-sourcemap-loader,4.0.0,False
resolve-url-loader,node_modules/resolve-url-loader,convert-source-map,^1.7.0,dependency,True,node_modules/convert-source-map,1.9.0,False
resolve-url-loader,node_modules/resolve-url-loader,loader-utils,^2.0.0,dependency,True,node_modules/resolve-url-loader/node_modules/loader-utils,2.0.4,False
resolve-url-loader,node_modules/resolve-url-loader,postcss,^8.2.14,dependency,True,node_modules/postcss,8.5.1,False
resolve-url-loader,node_modules/resolve-url-loader,source-map,0.6.1,dependency,True,node_modules/resolve-url-loader/node_modules/source-map,0.6.1,False
loader-utils,node_modules/resolve-url-loader/node_modules/loader-utils,big.js,^5.2.2,dependency,True,node_modules/big.js,5.2.2,False
loader-utils,node_modules/resolve-url-loader/node_modules/loader-utils,emojis-list,^3.0.0,dependency,True,node_modules/emojis-list,3.0.0,False
loader-utils,node_modules/resolve-url-loader/node_modules/loader-utils,json5,^2.1.2,dependency,True,node_modules/json5,2.2.3,False
restore-cursor,node_modules/restore-cursor,onetime,^7.0.0,dependency,True,node_modules/onetime,7.0.0,False
restore-cursor,node_modules/restore-cursor,signal-exit,^4.1.0,dependency,True,node_modules/signal-exit,4.1.0,False
rimraf,node_modules/rimraf,glob,^7.1.3,dependency,True,node_modules/glob,7.2.3,False
rollup,node_modules/rollup,@types/estree,1.0.6,dependency,True,node_modules/@types/estree,1.0.6,False
rollup,node_modules/rollup,@rollup/rollup-android-arm-eabi,4.26.0,optional,True,node_modules/@rollup/rollup-android-arm-eabi,4.26.0,False
rollup,node_modules/rollup,@rollup/rollup-android-arm64,4.26.0,optional,True,node_modules/@rollup/rollup-android-arm64,4.26.0,False
rollup,node_modules/rollup,@rollup/rollup-darwin-arm64,4.26.0,optional,True,node_modules/@rollup/rollup-darwin-arm64,4.26.0,False
rollup,node_modules/rollup,@rollup/rollup-darwin-x64,4.26.0,optional,True,node_modules/@rollup/rollup-darwin-x64,4.26.0,False
rollup,node_modules/rollup,@rollup/rollup-freebsd-arm64,4.26.0,optional,True,node_modules/@rollup/rollup-freebsd-arm64,4.26.0,False
rollup,node_modules/rollup,@rollup/rollup-freebsd-x64,4.26.0,optional,True,node_modules/@rollup/rollup-freebsd-x64,4.26.0,False
rollup,node_modules/rollup,@rollup/rollup-linux-arm-gnueabihf,4.26.0,optional,True,node_modules/@rollup/rollup-linux-arm-gnueabihf,4.26.0,False
rollup,node_modules/rollup,@rollup/rollup-linux-arm-musleabihf,4.26.0,optional,True,node_modules/@rollup/rollup-linux-arm-musleabihf,4.26.0,False
rollup,node_modules/rollup,@rollup/rollup-linux-arm64-gnu,4.26.0,optional,True,node_modules/@rollup/rollup-linux-arm64-gnu,4.26.0,False
rollup,node_modules/rollup,@rollup/rollup-linux-arm64-musl,4.26.0,optional,True,node_modules/@rollup/rollup-linux-arm64-musl,4.26.0,False
rollup,node_modules/rollup,@rollup/rollup-linux-powerpc64le-gnu,4.26.0,optional,True,node_modules/@rollup/rollup-linux-powerpc64le-gnu,4.26.0,False
rollup,node_modules/rollup,@rollup/rollup-linux-riscv64-gnu,4.26.0,optional,True,node_modules/@rollup/rollup-linux-riscv64-gnu,4.26.0,False
rollup,node_modules/rollup,@rollup/rollup-linux-s390x-gnu,4.26.0,optional,True,node_modules/@rollup/rollup-linux-s390x-gnu,4.26.0,False
rollup,node_modules/rollup,@rollup/rollup-linux-x64-gnu,4.26.0,optional,True,node_modules/@rollup/rollup-linux-x64-gnu,4.26.0,False
rollup,node_modules/rollup,@rollup/rollup-linux-x64-musl,4.26.0,optional,True,node_modules/@rollup/rollup-linux-x64-musl,4.26.0,False
rollup,node_modules/rollup,@rollup/rollup-win32-arm64-msvc,4.26.0,optional,True,node_modules/@rollup/rollup-win32-arm64-msvc,4.26.0,False
rollup,node_modules/rollup,@rollup/rollup-win32-ia32-msvc,4.26.0,optional,True,node_modules/@rollup/rollup-win32-ia32-msvc,4.26.0,False
rollup,node_modules/rollup,@rollup/rollup-win32-x64-msvc,4.26.0,optional,True,node_modules/@rollup/rollup-win32-x64-msvc,4.26.0,False
rollup,node_modules/rollup,fsevents,~2.3.2,optional,True,node_modules/fsevents,2.3.3,False
run-parallel,node_modules/run-parallel,queue-microtask,^1.2.2,dependency,True,node_modules/queue-microtask,1.2.3,False
rxjs,node_modules/rxjs,tslib,^2.1.0,dependency,True,node_modules/tslib,2.8.1,False
safe-regex-test,node_modules/safe-regex-test,call-bound,^1.0.2,dependency,True,node_modules/call-bound,1.0.3,False
safe-regex-test,node_modules/safe-regex-test,es-errors,^1.3.0,dependency,True,node_modules/es-errors,1.3.0,False
safe-regex-test,node_modules/safe-regex-test,is-regex,^1.2.1,dependency,True,node_modules/is-regex,1.2.1,False
sass,node_modules/sass,chokidar,^4.0.0,dependency,True,node_modules/chokidar,4.0.3,False
sass,node_modules/sass,immutable,^5.0.2,dependency,True,node_modules/immutable,5.0.3,False
sass,node_modules/sass,source-map-js,>=0.6.2 <2.0.0,dependency,True,node_modules/source-map-js,1.2.1,False
sass,node_modules/sass,@parcel/watcher,^2.4.1,optional,True,node_modules/@parcel/watcher,2.5.0,False
sass-loader,node_modules/sass-loader,neo-async,^2.6.2,dependency,True,node_modules/neo-async,2.6.2,False
sass-loader,node_modules/sass-loader,@rspack/core,0.x || 1.x,peer,False,,,True
sass-loader,node_modules/sass-loader,node-sass,^4.0.0 || ^5.0.0 || ^6.0.0 || ^7.0.0 || ^8.0.0 || ^9.0.0,peer,False,,,True
sass-loader,node_modules/sass-loader,sass,^1.3.0,peer,True,node_modules/sass,1.80.7,False
sass-loader,node_modules/sass-loader,sass-embedded,*,peer,False,,,True
sass-loader,node_modules/sass-loader,webpack,^5.0.0,peer,True,node_modules/webpack,5.96.1,False
schema-utils,node_modules/schema-utils,@types/json-schema,^7.0.9,dependency,True,node_modules/@types/json-schema,7.0.15,False
schema-utils,node_modules/schema-utils,ajv,^8.9.0,dependency,True,node_modules/ajv,8.17.1,False
schema-utils,node_modules/schema-utils,ajv-formats,^2.1.1,dependency,True,node_modules/schema-utils/node_modules/ajv-formats,2.1.1,False
schema-utils,node_modules/schema-utils,ajv-keywords,^5.1.0,dependency,True,node_modules/ajv-keywords,5.1.0,False
ajv-formats,node_modules/schema-utils/node_modules/ajv-formats,ajv,^8.0.0,dependency,True,node_modules/ajv,8.17.1,False
ajv-formats,node_modules/schema-utils/node_modules/ajv-formats,ajv,^8.0.0,dependency,True,node_modules/ajv,8.17.1,False
selfsigned,node_modules/selfsigned,@types/node-forge,^1.3.0,dependency,True,node_modules/@types/node-forge,1.3.11,False
selfsigned,node_modules/selfsigned,node-forge,^1,dependency,True,node_modules/node-forge,1.3.1,False
send,node_modules/send,debug,2.6.9,dependency,True,node_modules/send/node_modules/debug,2.6.9,False
send,node_modules/send,depd,2.0.0,dependency,True,node_modules/depd,2.0.0,False
send,node_modules/send,destroy,1.2.0,dependency,True,node_modules/destroy,1.2.0,False
send,node_modules/send,encodeurl,~1.0.2,dependency,True,node_modules/encodeurl,1.0.2,False
send,node_modules/send,escape-html,~1.0.3,dependency,True,node_modules/escape-html,1.0.3,False
send,node_modules/send,etag,~1.8.1,dependency,True,node_modules/etag,1.8.1,False
send,node_modules/send,fresh,0.5.2,dependency,True,node_modules/fresh,0.5.2,False
send,node_modules/send,http-errors,2.0.0,dependency,True,node_modules/http-errors,2.0.0,False
send,node_modules/send,mime,1.6.0,dependency,True,node_modules/send/node_modules/mime,1.6.0,False
send,node_modules/send,ms,2.1.3,dependency,True,node_modules/ms,2.1.3,False
send,node_modules/send,on-finished,2.4.1,dependency,True,node_modules/on-finished,2.4.1,False
send,node_modules/send,range-parser,~1.2.1,dependency,True,node_modules/range-parser,1.2.1,False
send,node_modules/send,statuses,2.0.1,dependency,True,node_modules/send/node_modules/statuses,2.0.1,False
debug,node_modules/send/node_modules/debug,ms,2.0.0,dependency,True,node_modules/send/node_modules/debug/node_modules/ms,2.0.0,False
serialize-javascript,node_modules/serialize-javascript,randombytes,^2.1.0,dependency,True,node_modules/randombytes,2.1.0,False
serve-index,node_modules/serve-index,accepts,~1.3.4,dependency,True,node_modules/accepts,1.3.8,False
serve-index,node_modules/serve-index,batch,0.6.1,dependency,True,node_modules/batch,0.6.1,False
serve-index,node_modules/serve-index,debug,2.6.9,dependency,True,node_modules/serve-index/node_modules/debug,2.6.9,False
serve-index,node_modules/serve-index,escape-html,~1.0.3,dependency,True,node_modules/escape-html,1.0.3,False
serve-index,node_modules/serve-index,http-errors,~1.6.2,dependency,True,node_modules/serve-index/node_modules/http-errors,1.6.3,False
serve-index,node_modules/serve-index,mime-types,~2.1.17,dependency,True,node_modules/mime-types,2.1.35,False
serve-index,node_modules/serve-index,parseurl,~1.3.2,dependency,True,node_modules/parseurl,1.3.3,False
debug,node_modules/serve-index/node_modules/debug,ms,2.0.0,dependency,True,node_modules/ms,2.1.3,False
http-errors,node_modules/serve-index/node_modules/http-errors,depd,~1.1.2,dependency,True,node_modules/depd,2.0.0,False
http-errors,node_modules/serve-index/node_modules/http-errors,inherits,2.0.3,dependency,True,node_modules/inherits,2.0.4,False
http-errors,node_modules/serve-index/node_modules/http-errors,setprototypeof,1.1.0,dependency,True,node_modules/setprototypeof,1.2.0,False
http-errors,node_modules/serve-index/node_modules/http-errors,statuses,>= 1.4.0 < 2,dependency,True,node_modules/statuses,1.5.0,False
serve-static,node_modules/serve-static,encodeurl,~2.0.0,dependency,True,node_modules/serve-static/node_modules/encodeurl,2.0.0,False
serve-static,node_modules/serve-static,escape-html,~1.0.3,dependency,True,node_modules/escape-html,1.0.3,False
serve-static,node_modules/serve-static,parseurl,~1.3.3,dependency,True,node_modules/parseurl,1.3.3,False
serve-static,node_modules/serve-static,send,0.19.0,dependency,True,node_modules/send,0.19.0,False
shallow-clone,node_modules/shallow-clone,kind-of,^6.0.2,dependency,True,node_modules/kind-of,6.0.3,False
shebang-command,node_modules/shebang-command,shebang-regex,^3.0.0,dependency,True,node_modules/shebang-regex,3.0.0,False
side-channel,node_modules/side-channel,es-errors,^1.3.0,dependency,True,node_modules/es-errors,1.3.0,False
side-channel,node_modules/side-channel,object-inspect,^1.13.3,dependency,True,node_modules/object-inspect,1.13.3,False
side-channel,node_modules/side-channel,side-channel-list,^1.0.0,dependency,True,node_modules/side-channel-list,1.0.0,False
side-channel,node_modules/side-channel,side-channel-map,^1.0.1,dependency,True,node_modules/side-channel-map,1.0.1,False
side-channel,node_modules/side-channel,side-channel-weakmap,^1.0.2,dependency,True,node_modules/side-channel-weakmap,1.0.2,False
side-channel-list,node_modules/side-channel-list,es-errors,^1.3.0,dependency,True,node_modules/es-errors,1.3.0,False
side-channel-list,node_modules/side-channel-list,object-inspect,^1.13.3,dependency,True,node_modules/object-inspect,1.13.3,False
side-channel-map,node_modules/side-channel-map,call-bound,^1.0.2,dependency,True,node_modules/call-bound,1.0.3,False
side-channel-map,node_modules/side-channel-map,es-errors,^1.3.0,dependency,True,node_modules/es-errors,1.3.0,False
side-channel-map,node_modules/side-channel-map,get-intrinsic,^1.2.5,dependency,True,node_modules/get-intrinsic,1.2.6,False
side-channel-map,node_modules/side-channel-map,object-inspect,^1.13.3,dependency,True,node_modules/object-inspect,1.13.3,False
side-channel-weakmap,node_modules/side-channel-weakmap,call-bound,^1.0.2,dependency,True,node_modules/call-bound,1.0.3,False
side-channel-weakmap,node_modules/side-channel-weakmap,es-errors,^1.3.0,dependency,True,node_modules/es-errors,1.3.0,False
side-channel-weakmap,node_modules/side-channel-weakmap,get-intrinsic,^1.2.5,dependency,True,node_modules/get-intrinsic,1.2.6,False
side-channel-weakmap,node_modules/side-channel-weakmap,object-inspect,^1.13.3,dependency,True,node_modules/object-inspect,1.13.3,False
side-channel-weakmap,node_modules/side-channel-weakmap,side-channel-map,^1.0.1,dependency,True,node_modules/side-channel-map,1.0.1,False
sigstore,node_modules/sigstore,@sigstore/bundle,^3.0.0,dependency,True,node_modules/@sigstore/bundle,3.0.0,False
sigstore,node_modules/sigstore,@sigstore/core,^2.0.0,dependency,True,node_modules/@sigstore/core,2.0.0,False
sigstore,node_modules/sigstore,@sigstore/protobuf-specs,^0.3.2,dependency,True,node_modules/@sigstore/protobuf-specs,0.3.2,False
sigstore,node_modules/sigstore,@sigstore/sign,^3.0.0,dependency,True,node_modules/@sigstore/sign,3.0.0,False
sigstore,node_modules/sigstore,@sigstore/tuf,^3.0.0,dependency,True,node_modules/@sigstore/tuf,3.0.0,False
sigstore,node_modules/sigstore,@sigstore/verify,^2.0.0,dependency,True,node_modules/@sigstore/verify,2.0.0,False
slice-ansi,node_modules/slice-ansi,ansi-styles,^6.0.0,dependency,True,node_modules/slice-ansi/node_modules/ansi-styles,6.2.1,False
slice-ansi,node_modules/slice-ansi,is-fullwidth-code-point,^4.0.0,dependency,True,node_modules/is-fullwidth-code-point,4.0.0,False
socket.io,node_modules/socket.io,accepts,~1.3.4,dependency,True,node_modules/accepts,1.3.8,False
socket.io,node_modules/socket.io,base64id,~2.0.0,dependency,True,node_modules/base64id,2.0.0,False
socket.io,node_modules/socket.io,cors,~2.8.5,dependency,True,node_modules/cors,2.8.5,False
socket.io,node_modules/socket.io,debug,~4.3.2,dependency,True,node_modules/socket.io/node_modules/debug,4.3.7,False
socket.io,node_modules/socket.io,engine.io,~6.6.0,dependency,True,node_modules/engine.io,6.6.2,False
socket.io,node_modules/socket.io,socket.io-adapter,~2.5.2,dependency,True,node_modules/socket.io-adapter,2.5.5,False
socket.io,node_modules/socket.io,socket.io-parser,~4.2.4,dependency,True,node_modules/socket.io-parser,4.2.4,False
socket.io-adapter,node_modules/socket.io-adapter,debug,~4.3.4,dependency,True,node_modules/socket.io-adapter/node_modules/debug,4.3.7,False
socket.io-adapter,node_modules/socket.io-adapter,ws,~8.17.1,dependency,True,node_modules/ws,8.17.1,False
debug,node_modules/socket.io-adapter/node_modules/debug,ms,^2.1.3,dependency,True,node_modules/ms,2.1.3,False
socket.io-parser,node_modules/socket.io-parser,@socket.io/component-emitter,~3.1.0,dependency,True,node_modules/@socket.io/component-emitter,3.1.2,False
socket.io-parser,node_modules/socket.io-parser,debug,~4.3.1,dependency,True,node_modules/socket.io-parser/node_modules/debug,4.3.7,False
debug,node_modules/socket.io-parser/node_modules/debug,ms,^2.1.3,dependency,True,node_modules/ms,2.1.3,False
debug,node_modules/socket.io/node_modules/debug,ms,^2.1.3,dependency,True,node_modules/ms,2.1.3,False
sockjs,node_modules/sockjs,faye-websocket,^0.11.3,dependency,True,node_modules/faye-websocket,0.11.4,False
sockjs,node_modules/sockjs,uuid,^8.3.2,dependency,True,node_modules/uuid,8.3.2,False
sockjs,node_modules/sockjs,websocket-driver,^0.7.4,dependency,True,node_modules/websocket-driver,0.7.4,False
socks,node_modules/socks,ip-address,^9.0.5,dependency,True,node_modules/ip-address,9.0.5,False
socks,node_modules/socks,smart-buffer,^4.2.0,dependency,True,node_modules/smart-buffer,4.2.0,False
socks-proxy-agent,node_modules/socks-proxy-agent,agent-base,^7.1.2,dependency,True,node_modules/agent-base,7.1.3,False
socks-proxy-agent,node_modules/socks-proxy-agent,debug,^4.3.4,dependency,True,node_modules/debug,4.4.0,False
socks-proxy-agent,node_modules/socks-proxy-agent,socks,^2.8.3,dependency,True,node_modules/socks,2.8.3,False
source-map-loader,node_modules/source-map-loader,iconv-lite,^0.6.3,dependency,True,node_modules/source-map-loader/node_modules/iconv-lite,0.6.3,False
source-map-loader,node_modules/source-map-loader,source-map-js,^1.0.2,dependency,True,node_modules/source-map-js,1.2.1,False
source-map-loader,node_modules/source-map-loader,webpack,^5.72.1,peer,True,node_modules/webpack,5.96.1,False
iconv-lite,node_modules/source-map-loader/node_modules/iconv-lite,safer-buffer,>= 2.1.2 < 3.0.0,dependency,True,node_modules/safer-buffer,2.1.2,False
source-map-support,node_modules/source-map-support,buffer-from,^1.0.0,dependency,True,node_modules/buffer-from,1.1.2,False
source-map-support,node_modules/source-map-support,source-map,^0.6.0,dependency,True,node_modules/source-map-support/node_modules/source-map,0.6.1,False
spdx-correct,node_modules/spdx-correct,spdx-expression-parse,^3.0.0,dependency,True,node_modules/spdx-expression-parse,3.0.1,False
spdx-correct,node_modules/spdx-correct,spdx-license-ids,^3.0.0,dependency,True,node_modules/spdx-license-ids,3.0.20,False
spdx-expression-parse,node_modules/spdx-expression-parse,spdx-exceptions,^2.1.0,dependency,True,node_modules/spdx-exceptions,2.5.0,False
spdx-expression-parse,node_modules/spdx-expression-parse,spdx-license-ids,^3.0.0,dependency,True,node_modules/spdx-license-ids,3.0.20,False
spdy,node_modules/spdy,debug,^4.1.0,dependency,True,node_modules/debug,4.4.0,False
spdy,node_modules/spdy,handle-thing,^2.0.0,dependency,True,node_modules/handle-thing,2.0.1,False
spdy,node_modules/spdy,http-deceiver,^1.2.7,dependency,True,node_modules/http-deceiver,1.2.7,False
spdy,node_modules/spdy,select-hose,^2.0.0,dependency,True,node_modules/select-hose,2.0.0,False
spdy,node_modules/spdy,spdy-transport,^3.0.0,dependency,True,node_modules/spdy-transport,3.0.0,False
spdy-transport,node_modules/spdy-transport,debug,^4.1.0,dependency,True,node_modules/debug,4.4.0,False
spdy-transport,node_modules/spdy-transport,detect-node,^2.0.4,dependency,True,node_modules/detect-node,2.1.0,False
spdy-transport,node_modules/spdy-transport,hpack.js,^2.1.6,dependency,True,node_modules/hpack.js,2.1.6,False
spdy-transport,node_modules/spdy-transport,obuf,^1.1.2,dependency,True,node_modules/obuf,1.1.2,False
spdy-transport,node_modules/spdy-transport,readable-stream,^3.0.6,dependency,True,node_modules/readable-stream,3.6.2,False
spdy-transport,node_modules/spdy-transport,wbuf,^1.7.3,dependency,True,node_modules/wbuf,1.7.3,False
ssri,node_modules/ssri,minipass,^7.0.3,dependency,True,node_modules/minipass,7.1.2,False
streamroller,node_modules/streamroller,date-format,^4.0.14,dependency,True,node_modules/date-format,4.0.14,False
streamroller,node_modules/streamroller,debug,^4.3.4,dependency,True,node_modules/debug,4.4.0,False
streamroller,node_modules/streamroller,fs-extra,^8.1.0,dependency,True,node_modules/fs-extra,8.1.0,False
string_decoder,node_modules/string_decoder,safe-buffer,~5.2.0,dependency,True,node_modules/safe-buffer,5.2.1,False
string-width,node_modules/string-width,emoji-regex,^10.3.0,dependency,True,node_modules/emoji-regex,10.4.0,False
string-width,node_modules/string-width,get-east-asian-width,^1.0.0,dependency,True,node_modules/get-east-asian-width,1.3.0,False
string-width,node_modules/string-width,strip-ansi,^7.1.0,dependency,True,node_modules/string-width/node_modules/strip-ansi,7.1.0,False
string-width-cjs,node_modules/string-width-cjs,emoji-regex,^8.0.0,dependency,True,node_modules/string-width-cjs/node_modules/emoji-regex,8.0.0,False
string-width-cjs,node_modules/string-width-cjs,is-fullwidth-code-point,^3.0.0,dependency,True,node_modules/string-width-cjs/node_modules/is-fullwidth-code-point,3.0.0,False
string-width-cjs,node_modules/string-width-cjs,strip-ansi,^6.0.1,dependency,True,node_modules/strip-ansi,6.0.1,False
strip-ansi,node_modules/string-width/node_modules/strip-ansi,ansi-regex,^6.0.1,dependency,True,node_modules/ansi-regex,5.0.1,False
strip-ansi,node_modules/strip-ansi,ansi-regex,^5.0.1,dependency,True,node_modules/ansi-regex,5.0.1,False
strip-ansi-cjs,node_modules/strip-ansi-cjs,ansi-regex,^5.0.1,dependency,True,node_modules/ansi-regex,5.0.1,False
sucrase,node_modules/sucrase,@jridgewell/gen-mapping,^0.3.2,dependency,True,node_modules/@jridgewell/gen-mapping,0.3.8,False
sucrase,node_modules/sucrase,commander,^4.0.0,dependency,True,node_modules/sucrase/node_modules/commander,4.1.1,False
sucrase,node_modules/sucrase,glob,^10.3.10,dependency,True,node_modules/sucrase/node_modules/glob,10.4.5,False
sucrase,node_modules/sucrase,lines-and-columns,^1.1.6,dependency,True,node_modules/lines-and-columns,1.2.4,False
sucrase,node_modules/sucrase,mz,^2.7.0,dependency,True,node_modules/mz,2.7.0,False
sucrase,node_modules/sucrase,pirates,^4.0.1,dependency,True,node_modules/pirates,4.0.6,False
sucrase,node_modules/sucrase,ts-interface-checker,^0.1.9,dependency,True,node_modules/ts-interface-checker,0.1.13,False
brace-expansion,node_modules/sucrase/node_modules/brace-expansion,balanced-match,^1.0.0,dependency,True,node_modules/balanced-match,1.0.2,False
glob,node_modules/sucrase/node_modules/glob,foreground-child,^3.1.0,dependency,True,node_modules/foreground-child,3.3.0,False
glob,node_modules/sucrase/node_modules/glob,jackspeak,^3.1.2,dependency,True,node_modules/jackspeak,3.4.3,False
glob,node_modules/sucrase/node_modules/glob,minimatch,^9.0.4,dependency,True,node_modules/minimatch,3.1.2,False
glob,node_modules/sucrase/node_modules/glob,minipass,^7.1.2,dependency,True,node_modules/minipass,7.1.2,False
glob,node_modules/sucrase/node_modules/glob,package-json-from-dist,^1.0.0,dependency,True,node_modules/package-json-from-dist,1.0.1,False
glob,node_modules/sucrase/node_modules/glob,path-scurry,^1.11.1,dependency,True,node_modules/path-scurry,1.11.1,False
minimatch,node_modules/sucrase/node_modules/minimatch,brace-expansion,^2.0.1,dependency,True,node_modules/brace-expansion,1.1.11,False
supports-color,node_modules/supports-color,has-flag,^4.0.0,dependency,True,node_modules/has-flag,4.0.0,False
tailwindcss,node_modules/tailwindcss,@alloc/quick-lru,^5.2.0,dependency,True,node_modules/@alloc/quick-lru,5.2.0,False
tailwindcss,node_modules/tailwindcss,arg,^5.0.2,dependency,True,node_modules/arg,5.0.2,False
tailwindcss,node_modules/tailwindcss,chokidar,^3.6.0,dependency,True,node_modules/tailwindcss/node_modules/chokidar,3.6.0,False
tailwindcss,node_modules/tailwindcss,didyoumean,^1.2.2,dependency,True,node_modules/didyoumean,1.2.2,False
tailwindcss,node_modules/tailwindcss,dlv,^1.1.3,dependency,True,node_modules/dlv,1.1.3,False
tailwindcss,node_modules/tailwindcss,fast-glob,^3.3.2,dependency,True,node_modules/fast-glob,3.3.2,False
tailwindcss,node_modules/tailwindcss,glob-parent,^6.0.2,dependency,True,node_modules/glob-parent,6.0.2,False
tailwindcss,node_modules/tailwindcss,is-glob,^4.0.3,dependency,True,node_modules/is-glob,4.0.3,False
tailwindcss,node_modules/tailwindcss,jiti,^1.21.6,dependency,True,node_modules/jiti,1.21.7,False
tailwindcss,node_modules/tailwindcss,lilconfig,^3.1.3,dependency,True,node_modules/lilconfig,3.1.3,False
tailwindcss,node_modules/tailwindcss,micromatch,^4.0.8,dependency,True,node_modules/micromatch,4.0.8,False
tailwindcss,node_modules/tailwindcss,normalize-path,^3.0.0,dependency,True,node_modules/normalize-path,3.0.0,False
tailwindcss,node_modules/tailwindcss,object-hash,^3.0.0,dependency,True,node_modules/object-hash,3.0.0,False
tailwindcss,node_modules/tailwindcss,picocolors,^1.1.1,dependency,True,node_modules/picocolors,1.1.1,False
tailwindcss,node_modules/tailwindcss,postcss,^8.4.47,dependency,True,node_modules/postcss,8.5.1,False
tailwindcss,node_modules/tailwindcss,postcss-import,^15.1.0,dependency,True,node_modules/postcss-import,15.1.0,False
tailwindcss,node_modules/tailwindcss,postcss-js,^4.0.1,dependency,True,node_modules/postcss-js,4.0.1,False
tailwindcss,node_modules/tailwindcss,postcss-load-config,^4.0.2,dependency,True,node_modules/postcss-load-config,4.0.2,False
tailwindcss,node_modules/tailwindcss,postcss-nested,^6.2.0,dependency,True,node_modules/postcss-nested,6.2.0,False
tailwindcss,node_modules/tailwindcss,postcss-selector-parser,^6.1.2,dependency,True,node_modules/tailwindcss/node_modules/postcss-selector-parser,6.1.2,False
tailwindcss,node_modules/tailwindcss,resolve,^1.22.8,dependency,True,node_modules/resolve,1.22.8,False
tailwindcss,node_modules/tailwindcss,sucrase,^3.35.0,dependency,True,node_modules/sucrase,3.35.0,False
chokidar,node_modules/tailwindcss/node_modules/chokidar,anymatch,~3.1.2,dependency,True,node_modules/anymatch,3.1.3,False
chokidar,node_modules/tailwindcss/node_modules/chokidar,braces,~3.0.2,dependency,True,node_modules/braces,3.0.3,False
chokidar,node_modules/tailwindcss/node_modules/chokidar,glob-parent,~5.1.2,dependency,True,node_modules/tailwindcss/node_modules/chokidar/node_modules/glob-parent,5.1.2,False
chokidar,node_modules/tailwindcss/node_modules/chokidar,is-binary-path,~2.1.0,dependency,True,node_modules/is-binary-path,2.1.0,False
chokidar,node_modules/tailwindcss/node_modules/chokidar,is-glob,~4.0.1,dependency,True,node_modules/is-glob,4.0.3,False
chokidar,node_modules/tailwindcss/node_modules/chokidar,normalize-path,~3.0.0,dependency,True,node_modules/normalize-path,3.0.0,False
chokidar,node_modules/tailwindcss/node_modules/chokidar,readdirp,~3.6.0,dependency,True,node_modules/readdirp,4.0.2,False
chokidar,node_modules/tailwindcss/node_modules/chokidar,fsevents,~2.3.2,optional,True,node_modules/fsevents,2.3.3,False
glob-parent,node_modules/tailwindcss/node_modules/chokidar/node_modules/glob-parent,is-glob,^4.0.1,dependency,True,node_modules/is-glob,4.0.3,False
postcss-selector-parser,node_modules/tailwindcss/node_modules/postcss-selector-parser,cssesc,^3.0.0,dependency,True,node_modules/cssesc,3.0.0,False
postcss-selector-parser,node_modules/tailwindcss/node_modules/postcss-selector-parser,util-deprecate,^1.0.2,dependency,True,node_modules/util-deprecate,1.0.2,False
readdirp,node_modules/tailwindcss/node_modules/readdirp,picomatch,^2.2.1,dependency,True,node_modules/picomatch,4.0.2,False
tar,node_modules/tar,chownr,^2.0.0,dependency,True,node_modules/chownr,2.0.0,False
tar,node_modules/tar,fs-minipass,^2.0.0,dependency,True,node_modules/tar/node_modules/fs-minipass,2.1.0,False
tar,node_modules/tar,minipass,^5.0.0,dependency,True,node_modules/tar/node_modules/minipass,5.0.0,False
tar,node_modules/tar,minizlib,^2.1.1,dependency,True,node_modules/tar/node_modules/minizlib,2.1.2,False
tar,node_modules/tar,mkdirp,^1.0.3,dependency,True,node_modules/tar/node_modules/mkdirp,1.0.4,False
tar,node_modules/tar,yallist,^4.0.0,dependency,True,node_modules/tar/node_modules/yallist,4.0.0,False
fs-minipass,node_modules/tar/node_modules/fs-minipass,minipass,^3.0.0,dependency,True,node_modules/tar/node_modules/fs-minipass/node_modules/minipass,3.3.6,False
minipass,node_modules/tar/node_modules/fs-minipass/node_modules/minipass,yallist,^4.0.0,dependency,True,node_modules/yallist,3.1.1,False
minizlib,node_modules/tar/node_modules/minizlib,minipass,^3.0.0,dependency,True,node_modules/tar/node_modules/minizlib/node_modules/minipass,3.3.6,False
minizlib,node_modules/tar/node_modules/minizlib,yallist,^4.0.0,dependency,True,node_modules/yallist,3.1.1,False
minipass,node_modules/tar/node_modules/minizlib/node_modules/minipass,yallist,^4.0.0,dependency,True,node_modules/yallist,3.1.1,False
terser,node_modules/terser,@jridgewell/source-map,^0.3.3,dependency,True,node_modules/@jridgewell/source-map,0.3.6,False
terser,node_modules/terser,acorn,^8.8.2,dependency,True,node_modules/acorn,8.14.0,False
terser,node_modules/terser,commander,^2.20.0,dependency,True,node_modules/commander,2.20.3,False
terser,node_modules/terser,source-map-support,~0.5.20,dependency,True,node_modules/source-map-support,0.5.21,False
